level,unit,#,word,pos,translation,phonetic
3,8,2426,remind someone about something,verb,提醒某人某事,riˈmaɪnd ˈsʌmˌwʌn əˈbaʊt ˈsʌmθɪŋ
3,8,2427,say something to someone,verb,跟某人说些什么,seɪ ˈsʌmθɪŋ tu ˈsʌmˌwʌn
3,8,2428,share something with someone,verb,与某人分享一些东西,ʃɛr ˈsʌmθɪŋ wɪð ˈsʌmˌwʌn
3,8,2429,talk to someone about something,verb,与某人交谈,tɔk tu ˈsʌmˌwʌn əˈbaʊt ˈsʌmθɪŋ
3,8,2430,thank someone for something,verb,谢谢某事,θæŋk ˈsʌmˌwʌn fɔr ˈsʌmθɪŋ
3,8,2431,get a (full) scholarship,verb,获得（全额）奖学金,gɛt eɪ (fʊl) ˈskɑlərˌʃɪp
3,8,2432,get accepted to (grad school),verb,被（研究院）录取,gɛt ækˈsɛptɪd tu (græd skul)
3,8,2433,get into (grad school),verb,进入（研究生院）,gɛt ˈɪntu (græd skul)
3,8,2434,major in (economics),verb,主修（经济学）,ˈmeɪʤər ɪn (ˌɛkəˈnɑmɪks)
3,8,2435,count on,verb,指望,kaʊnt ɑn
3,8,2436,forget (about),verb,把...忘了吧,fərˈgɛt (əˈbaʊt)
3,8,2437,give up,verb,放弃,gɪv ʌp
3,8,2438,go kayaking,verb,划皮艇,goʊ ˈkaɪˌækɪŋ
3,8,2439,help out,verb,帮忙,hɛlp aʊt
3,8,2440,pay (for),verb,付钱,peɪ (fɔr)
3,8,2441,react,verb,反应,riˈækt
3,8,2442,slow down,verb,慢一点,sloʊ daʊn
3,8,2443,think (about),verb,想一想,θɪŋk (əˈbaʊt)
3,8,2444,worry (about),verb,担心,ˈwɜri (əˈbaʊt)
3,8,2445,definitely,adverb,肯定的,ˈdɛfənətli
3,8,2446,probably,adverb,大概,ˈprɑbəbli
3,8,2447,if,conjunction,如果,ɪf
3,9,2448,charged,adjective,带电,ʧɑrʤd
3,9,2449,savvy,adjective,精明的,ˈsævi
3,9,2450,app (computer application),noun,应用程序（计算机应用程序）,æp (kəmˈpjutər ˌæpləˈkeɪʃən)
3,9,2451,accessories (for a tablet / smartphone),noun,（用于平板电脑/智能手机的）配件,ækˈsɛsəriz (fɔr ə ˈtæblət / ˈsmɑːrt.foʊn)
,,,,,,
3,9,2453,air conditioning,noun,空调,ɛr kənˈdɪʃənɪŋ
3,9,2454,battery,noun,电池,ˈbætəri
3,9,2455,cell phone,noun,手机,sɛl foʊn
3,9,2456,data,noun,数据,ˈdeɪtə
3,9,2457,ear buds,noun,耳塞,ir bʌdz
3,9,2458,electronic device / gadget,noun,电子设备/小工具,ɪˌlɛkˈtrɑnɪk dɪˈvaɪs / ˈgæʤət
3,9,2459,email spam,noun,垃圾邮件,iˈmeɪl spæm
3,9,2460,game controller,noun,游戏控制器,geɪm kənˈtroʊlər
3,9,2461,identity theft,noun,身份盗窃,aɪˈdɛntəti θɛft
3,9,2462,instruction manual,noun,说明书,ɪnˈstrʌkʃən ˈmænjuəl
3,9,2463,Internet scam,noun,网路诈骗,ˈɪntərˌnɛt skæm
3,9,2464,laptop,noun,笔记本电脑,ˈlæpˌtɑp
3,9,2465,power cord,noun,电源线,ˈpaʊər kɔrd
3,9,2466,printer,noun,打印机,ˈprɪntər
3,9,2467,remote (remote control),noun,遥控器,rɪˈmoʊt (rɪˈmoʊt kənˈtroʊl)
3,9,2468,ringtone,noun,铃声,ringtone
3,9,2469,social networking site,noun,社交网站,ˈsoʊʃəl ˈnɛˌtwɜrkɪŋ saɪt
3,9,2470,tablet (computer),noun,平板电脑）,ˈtæblət (kəmˈpjutər)
3,9,2471,tech support (technical support),noun,技术支持,tɛk səˈpɔrt (ˈtɛknɪkəl səˈpɔrt)
3,9,2472,webcam,noun,摄像头,webcam
3,9,2473,website,noun,网站,ˈwɛbˌsaɪt
3,9,2474,wireless connection,noun,无线连接,ˈwaɪrlɪs kəˈnɛkʃən
3,9,2475,virus,noun,病毒,ˈvaɪrəs
3,9,2476,chain email,noun,链式电子邮件,ʧeɪn iˈmeɪl
3,9,2477,identity theft,noun,身份盗窃,aɪˈdɛntəti θɛft
3,9,2478,Internet scam,noun,网路诈骗,ˈɪntərˌnɛt skæm
3,9,2479,password,noun,密码,ˈpæˌswɜrd
3,9,2480,PIN (personal identification number),noun,提款密码（个人识别码）,pɪn (ˈpɜrsɪnɪl aɪˌdɛntəfəˈkeɪʃən ˈnʌmbər)
3,9,2481,victim (of a scam),noun,受害者（诈骗）,ˈvɪktəm (ʌv ə skæm)
3,9,2482,delete,verb,删除,dɪˈlit
3,9,2483,design (a website),verb,设计（网站）,dɪˈzaɪn (ə ˈwɛbˌsaɪt)
3,9,2484,download (software) from the Internet,verb,从网上下载（软件）,ˈdaʊnˌloʊd (ˈsɔfˌtwɛr) frʌm ði ˈɪntərˌnɛt
3,9,2485,freeze up,verb,冻结,friz ʌp
3,9,2486,hook (a cable) up,verb,把（线）接起来,hʊk (ə ˈkeɪbəl) ʌp
3,9,2487,look something up (in a manual),verb,（在手册中）查找内容,lʊk ˈsʌmθɪŋ ʌp (ɪn ə ˈmænjuəl)
3,9,2488,pick (the cell phone) up,verb,拿起（手机）,pɪk (ðə sɛl foʊn) ʌp
3,9,2489,plug (the headphones) in,verb,插入（耳机）,plʌg (ðə ˈhɛdˌfoʊnz) ɪn
3,9,2490,print (a photo) out,verb,打印（照片）,prɪnt (ə ˈfoʊˌtoʊ) aʊt
3,9,2491,put (the books) away,verb,收起（书本）,pʊt (ðə bʊks) əˈweɪ
3,9,2492,put (the headphones) on,verb,戴上（耳机）,pʊt (ðə ˈhɛdˌfoʊnz) ɑn
3,9,2493,put (the computer bag) down,verb,放下（电脑包）,pʊt (ðə kəmˈpjutər bæg) daʊn
3,9,2494,run anti-virus software,verb,运行防病毒软件,rʌn ˌæn.t̬iˈvaɪ.rəs ˈsɔfˌtwɛr
3,9,2495,set (this game) up,verb,设置（此游戏）,sɛt (ðɪs geɪm) ʌp
3,9,2496,stream (movies),verb,在线播放（电影）,strim (ˈmuviz)
3,9,2497,take (a cell phone) apart,verb,拆开（一部手机）,teɪk (ə sɛl foʊn) əˈpɑrt
3,9,2498,take (the glasses) off,verb,摘下（眼镜）,teɪk (ðə ˈglæsəz) ɔf
3,9,2499,throw (old equipment) away,verb,扔掉（旧设备）,θroʊ (oʊld ɪˈkwɪpmənt) əˈweɪ
3,9,2500,turn (a computer) off,verb,关闭（计算机）,tɜrn (ə kəmˈpjutər) ɔf
3,9,2501,turn (an air conditioner) up,verb,打开（空调）,tɜrn (ən ɛr kənˈdɪʃənər) ʌp
3,9,2502,turn (a game controller) on,verb,打开（游戏控制器）,tɜrn (ə geɪm kənˈtroʊlər) ɑn
3,9,2503,turn (the volume) down,verb,调低音量,tɜrn (ðə ˈvɑljum) daʊn
3,9,2504,block (email),verb,阻止（电子邮件）,blɑk (iˈmeɪl)
3,9,2505,charge (thousands of dollars),verb,费用（千美元）,ʧɑrʤ (ˈθaʊzəndz ʌv ˈdɑlərz)
3,9,2506,cheat someone (out of money),verb,欺骗某人（金钱）,ʧit ˈsʌmˌwʌn (aʊt ʌv ˈmʌni)
3,9,2507,open an account,verb,开帐户,ˈoʊpən ən əˈkaʊnt
3,9,2508,ruin (your credit),verb,破坏（您的信用）,ˈruən (jʊər ˈkrɛdət)
3,9,2509,shred (documents),verb,切碎（文件）,ʃrɛd (ˈdɑkjəmənts)
3,9,2510,take precautions,verb,未雨绸缪,teɪk priˈkɔʃənz
3,9,2511,delete (your name),verb,删除（您的名字）,dɪˈlit (jʊər neɪm)
3,9,2512,forward (an email),verb,转发（电子邮件）,ˈfɔrwərd (ən iˈmeɪl)
3,9,2513,give away (your information),verb,赠送（您的信息）,gɪv əˈweɪ (jʊər ˌɪnfərˈmeɪʃən)
3,9,2514,spend time with someone face-to-face,verb,花时间与某人面对面,spɛnd taɪm wɪð ˈsʌmˌwʌn feɪs-tu-feɪs
3,9,2515,text (send a text message),verb,短信（发送短信）,tɛkst (sɛnd ə tɛkst ˈmɛsəʤ)
3,10,2516,3D movie,noun,3D电影,3di ˈmuvi
3,10,2517,action movie,noun,动作片,ˈækʃən ˈmuvi
3,10,2518,animated film,noun,动画片,ˈænəˌmeɪtəd fɪlm
3,10,2519,comedy,noun,喜剧,ˈkɑmədi
3,10,2520,fantasy,noun,幻想,ˈfæntəsi
3,10,2521,horror movie,noun,恐怖电影,ˈhɔrər ˈmuvi
3,10,2522,love story,noun,爱情故事,lʌv ˈstɔri
3,10,2523,musical,noun,音乐,ˈmjuzɪkəl
3,10,2524,romantic comedy,noun,爱情喜剧,roʊˈmæntɪk ˈkɑmədi
3,10,2525,science-fiction (sci-fi) movie,noun,科幻电影,ˈsaɪəns-ˈfɪkʃən (si-faɪ) ˈmuvi
3,10,2526,tearjerker,noun,催泪弹,ˈtɪrˌdʒɝː.kɚ
3,10,2527,thriller,noun,惊悚片,ˈθrɪlər
3,10,2528,true story,noun,真实的故事,tru ˈstɔri
3,10,2529,war movie,noun,战争电影,wɔr ˈmuvi
3,10,2530,alien,noun,外星人,ˈeɪliən
3,10,2531,cartoon character,noun,卡通形象,kɑrˈtun ˈkɛrɪktər
3,10,2532,costume,noun,服装,kɑˈstum
3,10,2533,entertainment,noun,娱乐,ˌɛntərˈteɪnmənt
3,10,2534,fight scene,noun,战斗场面,faɪt sin
3,10,2535,monster,noun,怪物,ˈmɑnstər
3,10,2536,music,noun,音乐,ˈmjuzɪk
3,10,2537,sad ending,noun,悲伤的结局,sæd ˈɛndɪŋ
3,10,2538,sequel,noun,续集,ˈsikwəl
3,10,2539,special effects,noun,特殊效果,ˈspɛʃəl ɪˈfɛkts
3,10,2540,suspense,noun,悬念,səˈspɛns
3,10,2541,stunt,noun,特技,stʌnt
3,10,2542,funny,adjective,滑稽,ˈfʌni
3,10,2543,hilarious,adjective,搞笑,hɪˈlɛriəs
3,10,2544,magnificent,adjective,壮丽的,mægˈnɪfəsənt
3,10,2545,memorable,adjective,难忘,ˈmɛmərəbəl
3,10,2546,mesmerizing,adjective,令人着迷,ˈmɛzməˌraɪzɪŋ
3,10,2547,scary,adjective,害怕,ˈskɛri
3,10,2548,subtitled,adjective,副标题,ˈsʌbˌtaɪtəld
3,10,2549,stunning,adjective,惊艳的,ˈstʌnɪŋ
3,10,2550,thrilling,adjective,惊险,ˈθrɪlɪŋ
3,10,2551,violent,adjective,暴力,ˈvaɪələnt
3,10,2552,break (box office) records,verb,打破（票房）记录,breɪk (bɑks ˈɔfəs) rəˈkɔrdz
3,10,2553,cry (in a movie),verb,（看电影时）哭,kraɪ (ɪn ə ˈmuvi)
3,10,2554,direct (a movie),verb,导演（一部电影）,dəˈrɛkt (ə ˈmuvi)
3,10,2555,fall in love (with someone),verb,（与某人）坠入爱河,fɔl ɪn lʌv (wɪð ˈsʌmˌwʌn)
3,10,2556,go to a pottery class,verb,去陶艺课,goʊ tu ə ˈpɑtəri klæs
3,10,2557,leave (work early),verb,提前下班,liv (wɜrk ˈɜrli)
3,10,2558,perform (in a show),verb,表演,pərˈfɔrm (ɪn ə ʃoʊ)
3,10,2559,play (a character in a movie),verb,演（电影中的某角色）,pleɪ (ə ˈkɛrɪktər ɪn ə ˈmuvi)
3,10,2560,recommend (a movie),verb,推荐（某部电影）,ˌrɛkəˈmɛnd (ə ˈmuvi)
3,10,2561,sign (an expense form),verb,在（费用表上）签字,saɪn (ən ɪkˈspɛns fɔrm)
3,10,2562,spoil something for someone,verb,宠坏某人,spɔɪl ˈsʌmθɪŋ fɔr ˈsʌmˌwʌn
3,10,2563,take (a day) off,verb,休息一天,teɪk (ə deɪ) ɔf
3,10,2564,take a weight training class,verb,参加重量训练班,teɪk ə weɪt ˈtreɪnɪŋ klæs
3,10,2565,take place (in / on),verb,发生,teɪk pleɪs (ɪn / ɑn)
3,10,2566,win (a string of awards),verb,赢得（一连串的奖项）,wɪn (ə strɪŋ ʌv əˈwɔrdz)
3,10,2567,lately,time expression,最近,ˈleɪtli
3,10,2568,recently,time expression,最近,ˈrisəntli
3,10,2569,for (two months),time expression,为期（两个月）,fɔr (tu mʌnθs)
3,10,2570,(not) in ages,time expression,好久（都没）,(nɑt) ɪn ˈeɪʤəz
3,10,2571,(not) in months,time expression,好几个月（都没）,(nɑt) ɪn mʌnθs
3,10,2572,since (last year / I saw you last),time expression,自（去年/我最后一次见到你时）,sɪns (læst jɪr / aɪ sɔ ju læst)
3,10,2573,already,time expression,已经,ɔlˈrɛdi
3,10,2574,still,time expression,仍然,stɪl
3,10,2575,so far,time expression,至今,soʊ fɑr
3,10,2576,(not) yet,time expression,还（没）,(nɑt) jɛt
3,10,2577,although,conjunction,虽然,ˌɔlˈðoʊ
3,10,2578,even if,conjunction,即使,ˈivɪn ɪf
3,10,2579,even though,conjunction,即使,ˈivɪn ðoʊ
3,10,2580,since,conjunction,以来,sɪns
3,11,2581,annoyed (with),adjective,惹恼了,əˈnɔɪd (wɪð)
3,11,2582,anxious bored (with),adjective,焦虑无聊,ˈæŋkʃəs bɔrd (wɪð)
3,11,2583,confused disappointed embarrassed frustrated jealous nervous,adjective,困惑失望尴尬沮丧嫉妒紧张,kənˈfjuzd ˌdɪsəˈpɔɪntɪd ɪmˈbɛrəst ˈfrʌˌstreɪtəd ˈʤɛləs ˈnɜrvəs
3,11,2584,scared (of),adjective,害怕（某事）,skɛrd (ʌv)
3,11,2585,shocked worried Positive feelings,adjective,震惊担心积极情绪,ʃɑkt ˈwɜrid ˈpɑzətɪv ˈfilɪŋz
3,11,2586,amazed committed (to),adjective,惊奇的承诺,əˈmeɪzd kəˈmɪtəd (tu)
3,11,2587,excited (about),adjective,兴奋的,ɪkˈsaɪtəd (əˈbaʊt)
3,11,2588,fascinated interested (in),adjective,着迷,ˈfæsəˌneɪtəd ˈɪntrəstəd (ɪn)
3,11,2589,motivated,adjective,（干事）有动力,ˈmoʊtəˌveɪtəd
3,11,2589.1,pleased (about),adjective,（为某事）感到高兴,plizd (əˈbaʊt)
3,11,2590,proud,adjective,骄傲,praʊd
3,11,2591,surprised (by),adjective,（因某事）惊讶,sərˈpraɪzd (baɪ)
3,11,2592,annoying,adjective,烦人的,əˈnɔɪɪŋ
3,11,2593,boring,adjective,无聊的,ˈbɔrɪŋ
3,11,2594,confusing,adjective,令人困惑,kənˈfjuzɪŋ
3,11,2595,disappointing,adjective,令人失望的,ˌdɪsəˈpɔɪntɪŋ
3,11,2596,embarrassing,adjective,尴尬的,ɪmˈbɛrəsɪŋ
3,11,2597,frustrating,adjective,令人沮丧,ˈfrʌˌstreɪtɪŋ
3,11,2598,scary,adjective,害怕,ˈskɛri
3,11,2599,shocking,adjective,令人震惊的,ˈʃɑkɪŋ
3,11,2600,amazing,adjective,惊人,əˈmeɪzɪŋ
3,11,2601,demanding,adjective,苛刻的,dɪˈmændɪŋ
3,11,2602,exciting,adjective,激动的,ɪkˈsaɪtɪŋ
3,11,2603,fascinating,adjective,迷人,ˈfæsəˌneɪtɪŋ
3,11,2604,flourishing,adjective,芊芊,ˈflərɪʃɪŋ
3,11,2605,groundbreaking,adjective,开创性的,ˈgraʊndˌbreɪkɪŋ
3,11,2606,inspiring,adjective,鼓舞人心的,ɪnˈspaɪrɪŋ
3,11,2607,interesting,adjective,有趣,ˈɪntrəstɪŋ
3,11,2608,motivating,adjective,激励,ˈmoʊtəˌveɪtɪŋ
3,11,2609,surprising,adjective,奇怪,sərˈpraɪzɪŋ
3,11,2610,thrilling,adjective,惊险,ˈθrɪlɪŋ
3,11,2611,can't could may (not),verb,不能（可能）,kænt kʊd meɪ (nɑt)
3,11,2612,might (not),verb,可能（不）,maɪt (nɑt)
3,11,2613,must (not),verb,一定（不能）,mʌst (nɑt)
3,11,2614,be / get in trouble,verb,惹上麻烦,bi/ gɛt ɪn ˈtrʌbəl
3,11,2615,be / get lost,verb,迷路,bi/ gɛt lɔst
3,11,2616,fail a test,verb,考试不及格,feɪl ə tɛst
3,11,2617,fall and break something,verb,跌落摔碎,fɔl ænd breɪk ˈsʌmθɪŋ
3,11,2618,lock your keys inside the car,verb,将钥匙锁在车内,lɑk jʊər kiz ɪnˈsaɪd ðə kɑr
3,11,2619,spill something all over someone,verb,洒东西到某人,spɪl ˈsʌmθɪŋ ɔl ˈoʊvər ˈsʌmˌwʌn
3,11,2620,throw a tantrum,verb,发脾气,θroʊ ə ˈtæntrəm
3,11,2621,appreciate (Cambodian music),verb,欣赏（柬埔寨音乐）,əˈpriʃiˌeɪt (ˌkæmˈboʊdiən ˈmjuzɪk)
3,11,2622,benefit young people,verb,造福年轻人,ˈbɛnəfɪt jʌŋ ˈpipəl
3,11,2623,bring (children) together,verb,聚集（孩子们）,brɪŋ (ˈʧɪldrən) təˈgɛðər
3,11,2624,get involved with (a program),verb,参与（一个计划）,gɛt ɪnˈvɑlvd wɪð (ə ˈproʊˌgræm)
3,11,2625,improve lives,verb,改善生活,ɪmˈpruv lɪvz
3,11,2626,overcome challenges,verb,克服挑战,ˈoʊvərˌkʌm ˈʧælənʤɪz
3,11,2627,save (cultural traditions / the rain forest),verb,保存（文化传统 / 热带雨林）,seɪv (ˈkʌlʧərəl trəˈdɪʃənz / ðə reɪn ˈfɔrəst)
3,11,2629,start (a program),verb,开始（一个程序）,stɑrt (ə ˈproʊˌgræm)
3,11,2630,support (an organization),verb,支持（某个组织）,səˈpɔrt (ən ˌɔrgənəˈzeɪʃən)
3,11,2631,tackle (something difficult),verb,尝试做（某件难事）,ˈtækəl (ˈsʌmθɪŋ ˈdɪfəkəlt)
3,11,2632,volunteer,verb,志愿者,ˌvɑlənˈtɪr
3,11,2633,get in shape,verb,体形,gɛt ɪn ʃeɪp
3,11,2634,get a scholarship,verb,获得奖学金,gɛt ə ˈskɑlərˌʃɪp
3,11,2635,graduate (from college),verb,（大学）毕业生,ˈgræʤuɪt (frʌm ˈkɑlɪʤ)
3,11,2636,train (for a marathon),verb,（为马拉松）训练,treɪn (fɔr ə ˈmɛrəˌθɑn)
3,11,2637,wear a cap and gown,verb,戴上帽子和长袍,wɛr ə kæp ænd gaʊn
3,11,2638,conductor,noun,导体,kənˈdʌktər
3,11,2639,cultural organization,noun,文化组织,ˈkʌlʧərəl ˌɔrgənəˈzeɪʃən
3,11,2640,funding,noun,资金,ˈfʌndɪŋ
3,11,2641,instrument,noun,仪器,ˈɪnstrəmənt
3,11,2642,musician,noun,音乐家,mjuˈzɪʃən
3,11,2643,orchestra,noun,乐队,ˈɔrkəstrə
3,11,2644,pieces (of classical music),noun,几首（古典音乐）,ˈpisəz (ʌv ˈklæsɪkəl ˈmjuzɪk)
3,11,2645,player,noun,播放器,ˈpleɪər
3,11,2646,rhythm games,noun,节奏游戏,ˈrɪðəm geɪmz
3,11,2647,role model,noun,好榜样,roʊl ˈmɑdəl
3,11,2648,social action,noun,社会行为,ˈsoʊʃəl ˈækʃən
3,11,2649,social service agencies,noun,社会服务机构,ˈsoʊʃəl ˈsɜrvəs ˈeɪʤənsiz
3,11,2650,violin,noun,小提琴,vaɪəˈlɪn
3,11,2651,cap and gown,noun,帽子和礼服,kæp ænd gaʊn
3,11,2652,genius,noun,天才,ˈʤinjəs
3,11,2653,scream,noun,惊叫,skrim
3,11,2654,spider,noun,蜘蛛,ˈspaɪdər
3,12,2655,aftershock,noun,余震,ˈæftərˌʃɑk
3,12,2656,(catastrophic) wildfire,noun,（灾难性的）野火,(ˌkætəˈstrɑfɪk) ˈwaɪldˌfaɪər
3,12,2657,(flash) flood,noun,（暴）洪,(flæʃ) flʌd
3,12,2658,(minor) earthquake,noun,（轻微的）地震,(ˈmaɪnər) ˈɜrθˌkweɪk
3,12,2659,quake (earthquake),noun,地震,kweɪk (ˈɜrθˌkweɪk)
3,12,2660,(freak) hailstorm,noun,（恐怖的）冰雹,(frik) ˈheɪlˌstɔrm
3,12,2661,hailstones (the size of golf balls),noun,（高尔夫球的大小的）冰雹,ˈheɪlˌstoʊnz (ðə saɪz ʌv gɑlf bɔlz)
3,12,2662,heavy rains,noun,大雨,ˈhɛvi reɪnz
3,12,2663,hurricane,noun,飓风,ˈhɜrəˌkeɪn
3,12,2664,(severe) thunderstorm,noun,（严重）雷雨,(səˈvɪr) ˈθʌndərˌstɔrm
3,12,2665,storm,noun,风暴,stɔrm
3,12,2666,strong winds,noun,强风,strɔŋ wɪndz
3,12,2667,thunder and lightning,noun,雷电,ˈθʌndər ænd ˈlaɪtnɪŋ
3,12,2668,tornado,noun,龙卷风,tɔrˈneɪˌdoʊ
3,12,2669,typhoon,noun,台风,ˌtaɪˈfun
3,12,2670,badly (damaged),adverb,严重受损）,ˈbædli (ˈdæməʤd)
3,12,2671,completely (destroyed),adverb,完全（销毁）,kəmˈplitli (dɪˈstrɔɪd)
3,12,2672,partially (destroyed),adverb,部分（销毁）,ˈpɑrʃəli (dɪˈstrɔɪd)
3,12,2673,seriously (injured),adverb,严重（受伤）,ˈsɪriəsli (ˈɪnʤərd)
3,12,2674,temporarily (disrupted),adverb,暂时（中断）,ˌtɛmpəˈrɛrəli (dɪsˈrʌptɪd)
3,12,2675,because of,preposition,因为,bɪˈkɔz ʌv
3,12,2676,throughout,preposition,始终,θruˈaʊt
3,12,2677,(car) alarm,noun,（汽车）警报,(kɑr) əˈlɑrm
3,12,2678,(car) ignition,noun,（汽车）点火,(kɑr) ɪgˈnɪʃən
3,12,2679,(careless) camper,noun,（粗心的）露营者,(ˈkɛrləs) ˈkæmpər
3,12,2680,(police) siren,noun,（警察）警笛,(pəˈlis) ˈsaɪrən
3,12,2681,(serious) injury,noun,（重）伤,(ˈsɪriəs) ˈɪnʤəri
3,12,2682,(foreign / war) correspondent,noun,（外国 / 战争）记者,(ˈfɔrən / wɔr) ˌkɔrəˈspɑndənt
3,12,2684,current events,noun,现在发生的事,ˈkɜrənt ɪˈvɛnts
3,12,2685,emergency worker,noun,急救人员,ɪˈmɜrʤənsi ˈwɜrkər
3,12,2686,firefighter,noun,消防队员,ˈfaɪrˌfaɪtər
3,12,2687,investigator,noun,研究者,ɪnˈvɛstəˌgeɪtər
3,12,2688,local / regional / national / international newspaper,noun,本地/区域/国家/国际报纸,ˈloʊkəl / ˈriʤənəl / ˈnæʃənəl / ˌɪntərˈnæʃənəl ˈnuzˌpeɪpər
3,12,2689,objectivity,noun,客观性,ˌɑbʤɛkˈtɪvɪti
3,12,2690,(news) anchor,noun,（新闻）主播,(nuz) ˈæŋkər
3,12,2691,overnight success,noun,一夜成名,ˈoʊvərˈnaɪt səkˈsɛs
3,12,2692,police,noun,警察,pəˈlis
3,12,2693,police raid,noun,警察突袭,pəˈlis reɪd
3,12,2694,reporter,noun,记者,rɪˈpɔrtər
3,12,2695,tolerance,noun,公差,ˈtɑlərəns
3,12,2696,update,noun,更新,əpˈdeɪt
3,12,2697,on duty,prepositional expression,值班,ɑn ˈduti
3,12,2698,bridge differences,verb,缩小差异,brɪʤ ˈdɪfərənsɪz
3,12,2699,fulfill (a responsibility),verb,履行（责任）,fʊlˈfɪl (ə riˌspɑnsəˈbɪləti)
3,12,2700,get (my) foot into,verb,涉足（我）,gɛt (maɪ) fʊt ˈɪntu
3,12,2701,keep up with (the news),verb,跟上（新闻）,kip ʌp wɪð (ðə nuz)
3,12,2702,suspect,verb,疑似,ˈsʌˌspɛkt
3,12,2703,call the police,verb,报警,kɔl ðə pəˈlis
3,12,2704,measure (The quake measured ... ),verb,被测量为（地震被测量为...）,ˈmɛʒər (ðə kweɪk ˈmɛʒərd ... )
3,12,2705,take a leap of faith,verb,信仰飞跃,teɪk ə lip ʌv feɪθ
3,12,2706,see firsthand,verb,见第一手,si fərstˈhænd
3,12,2707,break into / be broken into,verb,闯入,breɪk ˈɪntu / bi ˈbroʊkən ˈɪntu
3,12,2708,cancel / be canceled,verb,取消/被取消,ˈkænsəl / bi ˈkænsəld
3,12,2709,cause / be caused (by),verb,引起/由（某原因）引起,kɑz / bi kɑzd (baɪ)
3,12,2710,damage / be damaged,verb,损坏/被损坏,ˈdæməʤ / bi ˈdæməʤd
3,12,2711,delay / be delayed,verb,延迟/被延迟,dɪˈleɪ / bi dɪˈleɪd
3,12,2712,destroy / be destroyed,verb,销毁,dɪˈstrɔɪ / bi dɪˈstrɔɪd
3,12,2713,disrupt / be disrupt ed,verb,破坏/被破坏,dɪsˈrʌpt / bi dɪsˈrʌpt ɛd
3,12,2714,find / be found,verb,找到/被发现,faɪnd / bi faʊnd
3,12,2715,hit / be hit (by),verb,命中/被命中,hɪt / bi hɪt (baɪ)
3,12,2716,injure / be injured,verb,受伤/受伤,ˈɪnʤər / bi ˈɪnʤərd
3,12,2717,report / be reported,verb,报告/被报告,rɪˈpɔrt / bi ˌriˈpɔrtəd
3,12,2718,rescue / be rescued (by),verb,营救/被营救,ˈrɛskju / bi ˈrɛskjud (baɪ)
3,12,2719,steal / be stolen,verb,偷/被偷,stil / bi ˈstoʊlən
3,12,2720,strike / be struck (by),verb,罢工,straɪk / bi strʌk (baɪ)
4,1,2721,art studio,noun,艺术工作室,ɑrt ˈstudiˌoʊ
4,1,2722,exhibition,noun,展览,ˌɛksəˈbɪʃən
4,1,2723,going-away party,noun,离婚派对,ˈgoʊɪŋ-əˈweɪ ˈpɑrti
4,1,2724,kickboxing,noun,跆拳道,ˈkɪk.bɑː.sɪŋ
4,1,2725,sculpture,noun,雕塑,ˈskʌlpʧər
4,1,2726,talented artist,noun,才华横溢的艺术家,ˈtæləntəd ˈɑrtəst
4,1,2727,the love of your life,noun,一生的爱,ðə lʌv ʌv jʊər laɪf
4,1,2728,all of a sudden,time expression,突然间,ɔl ʌv ə ˈsʌdən
4,1,2729,currently,time expression,目前,ˈkɜrəntli
4,1,2730,lately,time expression,最近,ˈleɪtli
4,1,2731,later this year,time expression,今年晚些时候,ˈleɪtər ðɪs jɪr
4,1,2732,one day,time expression,一天,wʌn deɪ
4,1,2733,on the day of,time expression,在,ɑn ðə deɪ ʌv
4,1,2734,these days,time expression,这些日子,ðiz deɪz
4,1,2735,recently,time expression,最近,ˈrisəntli
4,1,2736,thrilled,adjective,激动,θrɪld
